title,content,rating,username,genres
Keira can sing!  Nice feel good movie about music making today,This is a feel good movie about musicians making an album. Mark Ruffalo and Keira Knightley play producer and song writer who team up to make a demo filmed all over the city. The songs are pleasant and the characters are sympathetic and likable even Hailee Steinfeld as Mark's daughter. There is a nice dynamic between the characters which makes the movie enjoyable to watch. There is almost as much music as a musical but it doesn't feel much like a musical.Who knew Keira could sing so well? She doesn't have the most powerful voice but her singing is musical and right for the type of songs. Mark looks suitably scruffy for the fallen on hard times composer. Nice cameo by Ceelo Green and Adam Levine who sings quite a few songs.Movies like this are pleasant and uplifting to watch - if you want a break from action or violence of summer blockbusters.,8.0,Anonymous,Music
"Terrific songs, good acting, a nice tonic for troubled times","I was a big fan of ONCE - I did not see BEGIN AGAIN when it first came out and only recently watched it and I loved it. One must be in the right mood for this winning, open hearted film - it can be easily passed over as sappy or sentimental but I thought the story of two damaged people meeting each other at just the right time - to be there to help one another - is very well done and Knightley and Ruffalo are wonderful together. But what really makes the whole package work is the fantastic songs - many people were involved with the writing of the music - including Carney the writer-director but the main person behind the songs is Gregg Alexander - a very underrated, very talented musician who was the band The New Radicals in the 90's. He has a way of writing catchy melodies and Lost Stars is a marvelous song - I think my fav scene though is when they are on the rooftop and crank out that song w/ Ruffalo jamming with his daughter. Brought a smile and a tear. I'm a sucker for Carney's films because I also loved SING STREET!",7.0,Anonymous,Music
Don't judge a book...,"John Carney is one of the few people working in movies today whose next work I am always eager to see. Along with a few others such as Richard Linklater, he has proved to me that you can take a premise which has been explored many times before and view it from a different perspective to create something that feels original and fresh. His previous work 'Once' did this and is among my favourite films.Suffice to say, when I saw the trailer for Begin Again it simply did not grab me. My first worry was that it looked 'too Hollywood' (read as 'cliche and predictable movie churned out to make money with little care or thought for the story it is telling'). I felt a little worried going in to see the film that somehow Mr. Carney had fallen foul of the big producers, making sacrifices to the story in order to get some 'names' into it.However, around 20 minutes in, my hopes returned and I knew it was going to be special... and it just got better from there. the film builds on the story and characters as it goes on, making me care about them, showing me things I had never seen before in similar movies and above all, making me think. As the credits rolled, I was wiping my eyes, partly from the wonderful soundtrack but mostly because Begin Again is a magical film. It still has the 'spark' that I felt in his previous pictures, a huge amount of love, passion and care that has brought it into being - not just a half baked idea thrown out there to pay back impatient investors. The soundtrack, performances and well-crafted script took me on an emotionally rewarding journey, leaving me feeling inspired, uplifted and a little nostalgic for times gone by. yep, I am gushing, but it really is going to be hard to beat for film of the year for me.Between the scenes, I also loved how it discreetly touched on some important issues with throwaway lines, addressing things which people take for granted these days: 'Music is for the ears, not the eyes.' and 'don't dress like you are easy' being two of them. Image is so ingrained into art these days, the majority of people all seem to judge a book by it's cover without looking inside. And the same could be said for this film too. On the outside it looks like yet another generic, manufactured Pop Idol... but if you sit down and watch it, I think you will be pleasantly surprised that it has something profound to say and says it well.Thought provoking, life affirming and highly recommended!",9.0,Anonymous,Music
"Intelligent, Entertaining, Warm and exciting.","""A movie about modern advances dismantling the art industry as we know it by replacing the high-paid middle-men with IT, bringing artist closer to audience."" Doesn't sound like a thrilling blurb, but this movie brings the story to live with incredible writing, great music, wonderful performances and a brilliant vision. Just like in ""Once,"" this not-love-story side-steps the romance plot Hollywood usually uses like a crutch and focuses on the struggle and triumph or artistic endeavor. (most mainstream stories end with the message that the only happy ending ends in breeding. This tale recognizes the value of humankind's other creative capabilities.) Not that the film's all esoteric and above family. There are all kinds of emotional wounds we suffer in this life, in our families. Rather than a sub-plot focused on starting a family, this story's sub-plot focuses on both growing strong after a family fails (harder) and on repairing another failed family (hardest).And that's all below the point.Music! What wonderful music they used in this film, from the soundtrack to the original performances. The way they bring the performances and the creative process to life - the pain, the joy, the failures and triumphs - is just thrilling. This is the kind of film that will make you want to get up and MAKE STUFF. And then put it out there because you can. You don't need the middle-men anymore. You don't need the industry.To create is the highest expression of humanity and so, perhaps, making art (like this film) that inspires creativity in others is yet a step above.",10.0,Anonymous,Music
"A charming, largely effective twist on a tale that's been told many times before.","You've seen it all before. Strictly speaking, Begin Again doesn't have the most original of story lines - movies, specifically romantic comedies and sports movies, have long built their predictable happy endings out of opposites attracting, spinning tales of Disillusioned Person A finding inspiration from Disillusioned Person B, and vice versa. The fact that this film comes with added original music isn't even that much of an innovation - writer-director John Carney did the same thing in Once, his own much-beloved musical romance from 2006. But, for all that, Begin Again remains appealing because it refuses to settle comfortably into any one genre. Funny, dramatic, romantic and platonic, the film navigates its cast of characters with much skill and tenderness.Dan (Mark Ruffalo) is a mess: once a groundbreaking executive of his own indie record label, he's floundering helplessly in a life he no longer recognises. He's alienated his wife Miriam (Catherine Keener) and teenage daughter Violet (Hailee Steinfeld), and his partner Saul (Yasiin Bey a.k.a. Mos Def) has just fired him. Musically-inclined Greta (Keira Knightley) isn't having all that great a time of it either: she moved to New York with her boyfriend Dave (Adam Levine), but he's too busy having his head turned by fame and other girls as he hits the big time. When Dan hears Greta singing in a rundown bar, he resolves to make music with her - even if no one else believes he can do it.When examined in its broadest strokes, Begin Again isn't anything special. There's never any doubt that this story will turn out well, that its protagonists will help each other move out of their dark romantic pasts. Its deliberately quirky-cute plot veers frequently towards the corny and predictable, as Dan and Greta set about making the indie-est of indie albums, guerrilla-style on the streets of New York. Of course they'll meet like-minded, kooky people who help them achieve their goal. And yes, Dan will find a way to bond with Violet in the process, just as Greta figures out just what she wants (or doesn't want) from her relationship with Dave.But Begin Again is a far better film in its details, largely because Carney lavishes a lot of thought, love and hope on his characters. Dan, for one, grows as the film does, the layers of hurt and anger shrouding him and his bad choices slowly peeling away to reveal the damaged soul hiding beneath. There's even something unexpectedly rich about the interaction between Greta and stereotypical bastard boyfriend Dave: he is every bit the jerk he appears on screen, and yet, Carney lends credence to their relationship with some genuinely emotional moments, anchored by a song she writes for him (Lost Stars). Greta's time with Dave, Carney seems to suggest, is not wasted, even if her trust in him might be misplaced. That's an unusually complex thought for a film that's so apparently slight.The way the film ends, too, comes as a welcome surprise. Unlike the more vapid rom-coms for which it might be easily mistaken, Begin Again chooses to focus on a deeper kind of love story. The love that Dan and Greta eventually share is of a pleasingly unique kind - a connection that isn't romantic or, at least, not purely so. They are also friends and kindred spirits: relationships that typically get short shrift the moment a guy and a girl are placed in the same scene together.Having scored a hit with Once, Carney can now afford big-name Hollywood actors. Fortunately, he also chose A-list actors who have quite enough skill and charisma to make the hokier parts of the script work. Ruffalo again manages to lend Dan, a generally rumpled mess of rage, his own innate charm and sweetness. Even at his most reprehensible, Dan - in Ruffalo's hands - feels more like a lost soul than an unforgivable one. Knightley makes up for her less-than-arresting singing voice with her most sympathetic performance in ages. James Corden turns in an amusing performance as Greta's hapless panhandling friend Steve, although Keener - a fine character actress - is robbed of the opportunity to lend Miriam more depth (especially considering a revelation that comes later in the film).Better in its execution than conception, Begin Again is an amiably tough-minded twist on a plot you've seen a thousand times before. The film never really reaches spectacular heights, nor does it re-invent the wheel. But it's a smart, sweet and mostly very effective take on a story that could have been a hundred times more predictable and cloying. That, in itself, is quite the achievement.",6.0,Anonymous,Music
Really a pleasant surprise - delightfully not full of cheese!,"I was expecting a cheesy film. I am not into musicals so was hesitant to commit to this film, in a theatre. But, I was pleasantly surprised. I find some of Ruffalos work, like Now you see me, to be hard to sit through. I did not dislike that film, but I hated his performance. Part of it was how vapid the character was. In this film it is the opposite. He is charming, roguish, creative, and delightful to watch. Quite frankly I did not think Knightly was up to this either. Was I ever surprised. She was great. Well written, well directed, and very good overall. In these days of Hollywood losing its edge, and producing more and more low quality, derivative work, it is refreshing to see a film like this one. And I did not even need to use my earplugs. Transformer this film was not. Thankfully.",9.0,Anonymous,Music
Loved this movie!,"A few years ago, Mr Shullivan & I went to New York and booked tickets to see 'Once'. Absolutely loved it - the show and the music! We then watched the movie version directed by John Carney - and it was great as well! When we happened to see a clip for 'Begin Again', with John Carney directing, I asked Mr Shullivan to get us this movie to watch at home - and I have no regrets!Enjoyed the music during the film (and we even watched the bonus features on the DVD and I asked Mr. Shullivan to get the soundtrack!). And the music stayed with me even after the movie. I was pleasantly surprised on how much I enjoyed Kiera Knightley's singing as well as her acting performance. And I thoroughly enjoyed both her version of 'Lost Stars' and Adam Levine's!Mark Ruffalo's performance as Dan was great - he showed the range of emotion you'd expect in the part he was playing - a jaded, down in the dumps record executive who gets a turnaround through the movie by his chance meeting with Gretta (Keira Knightley's character).Loved the opening sequences of the movie - showing the same scene from several different character's perspectives - but especially Dan's - when he re-imagines Gretta's song with added instruments and enhanced arrangements. Unique & riveting!And finally, loved the album and film concept of taking it to the streets of New York - very enjoyable and very real!I will want to see this movie again! And any other John Carney films!",9.0,Anonymous,Music
For the love of music.,"I don't love movies that are about music bands. I always get bored of all the scenes where a supposed artist is on stage singing a song to the masses and everybody sings along as if it was a hit, but the song is absolute rubbish. That in itself is enough for me to stop watching a movie.Surprisingly enough, in this movie, they a did a pretty good job with the songwriting. Some of the songs are quite enjoyable, and they make the story a little more believable. But hold on! What story? A girl who gets dumped by her emerging star boyfriend meets an exec guy from the music industry who falls in love with her singing. And they both spend the whole movie recording her songs around NY city to release an album at the end. That's it....if anything else happened, please let me know.I normally take points away for the music, in this case I give points for it. Without the music it would be a 4...",6.0,Anonymous,Music
If music be the food of love,"Once again, Carney wins me.I'll let the other reviewers introduce you to the characters and the plot, I'll just say this -- for me, this is a perfect movie. It took hold of me from the start, took me down to the depths, up to the heights, and never let me go until the last frame. Perfect execution: casting, performances, writing. The actors just nail it, especially Knightley and Ruffalo, though I would have liked to have seen more done with Catherine Keener.I rarely watch movies twice, but there are people I want to share this with, and I ordered the soundtrack as soon as I returned home.How will they finish this, I kept thinking toward the end. The answer? Perfectly.",10.0,Anonymous,Music
Music Over Substance,"This movie has some great musical scenes, which are the film's best asset, but also the problem.The plot's not that substantial, relationships ending/beginning, with discussions about selling out in the music industry. Nothing new here. Things always perk up when the music starts.Everyone seems to play music really well without any apparent rehearsals. All the characters are cool and have a great rapport with one another. No one's shy about dancing. Could I call this anti-realism?I almost felt someone took a porn script, substituted music for the sex, and made this film.",6.0,Anonymous,Music
