title,content,rating,username,genres
Monsters University: A worthy prequel,"I adored Monsters Inc, it was one of those surprise movies you go into with no expectations and are blown away by. It took years for me to get round to this due to my endless watchlist but I'm so happy I can say that it's worth of the the franchise.Charming, well written, full of laugh out loud moments and undeniably loyal to the original movie with tie-ins around every corner.I especially liked Helen Mirrens character, part monster, part bat, part centipede? I like centipedes, I wanted to be an entomologist once upon a time, obsessed over bugs, learnt all about them then learnt about these things called university, qualifications and effort and thought against it. I'll leave entomology to those with motivation, you enjoy your bugs and I'll enjoy women, movies, video games and various other fun stuff.I digress, Monsters University is a sweet heartfelt movie and makes me hope they make a final part to make a monsters trilogy. Maybe touching upon certain events that happened in this as opposed to it's sequel.Sadly I don't see this happening, I think we have more likelihood of a Princess Bride 2, Brave 2 or a movie where Zac Efron doesn't play an arrogant douche who likes to take his shirt off.",8.0,Anonymous,Animation
Pleasant Story of Friendship,"When Mike Wazowski is young, he visits the Monsters University in a tour of his primary school. A senior student gives his hat to Mike and he plans to become a scary monster.Years later, Mike joins the Monsters University and on the arrival, he receives a flier of the Scare Games that will take place soon in the campus. Mike also befriends his roommate Randall. When the lazy student James P. ""Sully"" Sullivan, who belongs to a family of famous ""scarers"", breaks in his room, they start a competition in class. Their dispute ends when they accidentally break the pride and of joy of Dean Abigail Hardscrabble, a cylinder with her greatest achievement – a powerful scream of a boy. They both are expelled from the scare classes by Hardscrambble that tells that Sully is lazy and Mike is not scary, and they become enemies.When Mike recalls the Scare Games, he sees his only chance to return to the scare course. He makes the application to participate, but he learns that he needs a fraternity. Mike joins the Oozma Kappa that is the only fraternity available with four losers, but he is informed that the fraternity needs to have six members. Sully offers to complete the team and Mike has no other alternative but accept Sully in his team. Then he bets with Hardscrambble that if he wins the games, she will accept them in the scare classes. Soon the game begins...""Monsters University"" is a pleasant story of friendship and a prequel of ""Monsters Inc."". The plot is based on the American college life and despite the lack of any identification with my country, with fraternities and silly parties of American college students, the plot is funny and entertaining. My vote is eight.Title (Brazil): ""Universidade Monstros"" (""Monsters University"")",8.0,Anonymous,Animation
"The prequel that no one asked for, but everyone will watch.","Monsters University: the prequel that no one asked for, but everyone will watch. It would appear that Pixar has recently run out of original ideas and has resorted to making sequels and prequels of older more successful movies (Cars 2, Planes, Monsters U and Finding Dory). That being said, the film was actually pretty decent and was rather watchable and enjoyable. The film had multiple unexpected twists, which avoided having an all too predictable ending. It also explained many of the features of its sequel, like Randall's rivalry with Mike and Sully and the Abominable Snowman.Reviving the voice talents of Billy Crystal, John Goodman and Steve Buscemi and adding Helen Mirren and Charlie Day, amongst others, this film stayed within the universe that the original movie had created, however in comparison failed to live up to its predecessor's greatness.",7.0,Anonymous,Animation
MU is more than OK.,"The cruddy trailer hardly filled me with hope for this belated prequel to Monsters, Inc., and the relatively laugh-free first thirty minutes did little to change my mind; however, once Mike and Sully and their Oozma Kappa fraternity brothers enter the Scare Games, the film really picks up and the laughs start to come thick and fast. By the time the end credits were rolling, Monsters University had given me lots of giggles and even a few genuine belly laughs and I'd completely altered my opinion: the oft-used 'under-dogs do good' plot may not be as fresh as the original, but overall I reckon the film is well worth watching.Some of the best moments are clever one-liners and subtle fleeting visual gags which could go unseen, or over the head of younger viewers, but that gives the film repeat value; I hope to catch even more funny stuff the second time around after I proudly add the DVD to my Pixar collection.A very respectable 8/10 (If there had been more funny moments in the first half-an-hour or so, this would have been right up there with Pixar's finest).",8.0,Anonymous,Animation
Good but not great,"Monsters, Inc. was the first Pixar movie where I saw their genius. Such an incredible mix of themes and emotions. From the basic premise of ""humanizing"" monsters to the tiny details in Boo's behavior that I did not notice until I had a daughter of my own, it was beautiful and original.My top Pixar movies are (in no particular order) Finding Nemo, Monsters, Inc., Wall-E and The Incredibles. These are movies that actually mean something to me.Monsters University is definitely better than Cars 2 and Brave, but I did not find that ""magic ingredient"" in it. If anything, it was formulaic - the same old story retold for the millionth time.It was certainly nice to see Sully and Mike again and see how they became friends, but the story was rather shallow with little character development (I would have loved to see Randall's evolution for example).",6.0,Anonymous,Animation
Nostalgic film for the old and young,"The first Monsters Inc. came out when i was just 7 years old and immediately became one of my all time favourites from the day I saw it. With extremely high expectations in mind and excitement especially for Pixar's close attention to relevance (as I am actually at university now myself) I went to see the new one as soon as it came out.The film is a prequel following closely to our much loved earlier Characters, Mike and later Sully as they present to us their lives prior to the first movie. As well as an adorable new cast of monsters which are equally lovable as the old ones.To my delight, the film exceeded most if not all my earlier expectations. The plot is well written, funny and most of all extremely heart warming especially to long time fans like myself as well as those younger viewers that might not have even seen the first one.The nostalgic element of the film is perhaps the most well written. Every twist and turn reveals a huge or tiny explanation to the events and habits of the characters that I previously saw in the first film. Questions I never even asked myself, like why Randall's eyes are so squinty or how Sully and Randall's rivalry originated.Although i absolutely loved the movie, perhaps its because I've waited for 12 years but at some points it left me slightly unsatisfied and I'd have loved for some parts to be explained more thoroughly.Regardless of my only criticism, the movie made me laugh, cried with tears of joy, almost actually cried and was both heart warming and action packed. What more could you ask for? I urge those fans of the first film as well as anyone that just wants to have a good time at the cinema to see it. It'll be well worth your time!",9.0,Anonymous,Animation
"Not great, but totally fun","A prequel to one of Pixar's most beloved films, Monsters Inc. In all honesty, I wasn't looking forward to this one too much. A sequel would have been a better option. Like the Toy Story movies, it should take place a long while later, and Mike and Sully should meet back up with a teenage Boo or something. Boo was the soul of that movie, and, of course, in a prequel, Boo can't exist. Instead, we get the story of how Mike and Sully met in college. The story is made up of a ton of college movie clichés in the Monsters world. And it's fine. Not great, nothing really special, but it's very enjoyable and the animation is gorgeous. The last time I revisited Monsters Inc., the animation seemed a little primitive, but Pixar has more than perfected it now, and I loved seeing the wonderful monster designs. Steve Buscemi, the villain from the first film, is prominent in the cast again. Other famous cast members include Nathan Fillion, Sean Hayes, Dave Foley, Charlie Day, Aubrey Plaza and Alfred Molina. The most memorable new character is Dean Hardscrabble, played by Helen Mirren. The design, kind of a centipede dragon, is extremely cool and actually pretty creepy.",7.0,Anonymous,Animation
I guess that for once I was easy to please!,""" Monsters University"" is a new film from Pixar that is a prequel to their film ""Monsters Inc."". In addition to the two main characters, a whole lot of new characters are introduced at the college that Mike and Sully attended. The plot involves Mike trying to become a 'scaring major'—something quite unthinkable since he isn't the least bit scary. There's a lot more to the film than this, but I won't spoil it by saying more about the plot.My daughter was lucky enough to go to the debut of ""Monsters University"". She liked it but also felt the story was disappointing since it lacked original characters and the story reminded her of too many college films (like ""Revenge of the Nerds"" and ""Animal House""). My wife saw it with me and she said that the film put her to sleep! This is all very odd, as I am usually the most difficult to please in the family when it comes to films—yet I thoroughly enjoyed the film and nearly gave it a 9. While I would agree it lacks originality, it did make me smile. It was a nice, gentle film—one that I didn't mind just watching without picking it apart (like I usually do). Much of this is because the CGI was simply gorgeous and It was a pleasure watching such a beautiful filmas well as such a nice and enjoyable film.",8.0,Anonymous,Animation
"Monsters U, entertaining but fails to meet","I really loved Monsters Inc, but this movie failed to meet expectations. Yes, it offers a little back story on two of the most memorable characters of all time, but I was not attached to them like I was during the first movie. The best scenes are at the end when Roz makes an appearance...Mike and Sully are great characters, but in the first one, you had some minor characters who made the movie much more charming (Roz, Boo, etc...) and I just didn't find myself growing any attachment to Mike's college nerd buddies. A good movie and maybe would be much more entertaining to someone who hasn't seen the first (little kids would giggle at the monsters I'm sure), but this movie misses the mark.",6.0,Anonymous,Animation
A must see prequel,"Monsters University is the prequel to Monsters inc., a wildly popular animation by Pixar. It's basically a college movie set in the monster world, but with a nice deviation from the standard.The good. Still the same incredibly interesting world with all its colors, fantastic creatures, and quirks. Interesting story, especially for the twist. Great animation, as usual. Easily enjoyable by adults. Perfect ending. Excellent voice acting.The bad. Lots of college movie, underdogs, and jocks versus nerds clichés.The ugly. Nothing.The result. If you liked the first one, you'll like this one too.",8.0,Anonymous,Animation
