title,content,rating,username,genres
Delightful Family Entertaining,"The ex-villain Gru is raising his daughters Margo, Edith and Agnes and researching a legitimate jelly and jam business with Dr. Nefarion and the minions. Meanwhile, a laboratory in Arctic is stolen by a powerful aircraft using magnetism. The Anti-Villain league (AVL) agent Lucy Wilde recruits Gru to help her agency to discover who has stolen the laboratory and its research. They know that the thief has a store in a mall, and Gru suspects that the owner of the Mexican restaurant Salsa & Salsa, Eduardo Perez, may be the villain El Macho that is presumed dead in an accident.""Despicable Me 2"" is a delightful family entertaining. Who can resist to Gru, Agnes and the minions? And now, with Margo growing up and interested in boys and the clumsy but heartwarming Lucy Wilde, it is a great fun for the whole family. My vote is seven.Title (Brazil): ""Meu Malvado Favorito 2"" (""My Favorite Wicked 2"")",7.0,Anonymous,"Animation, Comedy"
Good animated fun!,"I went to see this film this morning and found it very enjoyable. I can't really remember the 1st so I can't really compare.Despicable Me 2 is a fast paced, funny, feel good film that keeps you entertained from the 1st minute to the last. The pace of the film moves along nicely and keeps the audience attention very well. It has many laugh out loud moments, a decent mix of children humour and adult humour.The main character Gru (voiced by Steve Carell)is likable and funny. The minions however are the main stars, they had me laughing on multiple occasions during the film. The language created for the minions is very well done as they speak in a fictional language but you can always gather what they are saying.I found the visuals very impressive, it was very colourful and very imaginative. The action scenes we also very well done.Would definitely recommend seeing this, no matter what your age. I am 22 and thoroughly enjoyed this movie. It's not just for kids!",8.0,Anonymous,"Animation, Comedy"
"Not as good as the first film due to little in the way of plot, it's still worth seeing just to watch the minions.","I adored ""Despicable Me"" and my wife and I could never agree which we liked more--that film or the similarly themed ""Mega Mind"". We liked them both but she preferred ""Mega Mind"". Regardless, both films are excellent and entertaining for all ages. Because ""Despicable Me"" made a huge amount of money, it wasn't surprising that soon after they announced they were making a sequel. And, when the early teaser promos arrived in theaters, they stressed the minions and said nothing about the sort of story the sequel would be. This was, apparently, very prescient--as the film turned out to be exactly that--a film with a vague plot but which was worth seeing just for the antics of the minions. In fact, my wife decided to see ""Despicable Me 2"" simply because she heard me laughing many times at the minions.The film picks up pretty much right after the first one. Gru has adopted the three little girls and they, along with the minions and Dr. Lethario, are one big, happy family. However, trouble is brewing. Some super-villain has stolen a top secret formula that transforms nice creatures into killing machines--and a top secret international organization approaches the ex-villain, Gru, to help the locate the formula. They give him a spunky female sidekick and eventually romantic sparks fly. As far as the secret formula and the villain are concerned, this really seemed secondary to the romance and antics of the minions--and this plot seemed to wrap itself up quickly and easily.As I said, the plot, for what it is, is minimal and seems to be just an excuse to watch the minions as well as the romance. And, for me, this was enough to justify recommending the film. Clearly not as good as the original, but filled with fun nonetheless.",6.0,Anonymous,"Animation, Comedy"
Loved It!!!,"In all honesty I can't remember the first film that well, so I found it hard to compare to the sequel. On the other hand this film is completely memorable and so enjoyable.I saw the preview and I absolutely loved it. I was worried that all the good bits were in the adverts but the film was full of exciting and hilarious parts that aren't in the advert.The minions are so funny, I was actually crying with laughter at some parts. In fact, I enjoyed it so much I am taking my little brother to see it again (mainly so I can see it again! Hehe)The characters are lovable, hate able, and hilarious, the film has evolved from the first one (from what I can remember) and its such a heart warming family film.I COMPLETELY Recommend THIS FILM :)",10.0,Anonymous,"Animation, Comedy"
great movie for the whole family to enjoy,"Much funnier than the first one, Despicable Me 2 actually has me liking the second installation in a series much better than the original. A lot of sequels add in new characters. Some serve a purpose. Others not so much. This movie adds in new characters that are important. With funnier lines, funnier actions, and tons of minion madness, the movie has us focusing less on Gru's villainy, and more on the love life he never had.",,Anonymous,"Animation, Comedy"
"Fantastic family fun, on par with the original","The first Despicable Me was a wonderful film, so while there is the worry of whether a sequel would work you can't help wanting to see it anyway. Despicable Me 2 was just as good as the first one, maybe not as fresh in terms of plot but what worked so well in the first works equally well here. The animation, also having the advantage of staying true to the style and look that the first had, is bursting with vibrancy and colour without looking too over-saturated as well as having a lot of detail to it. The retro-futuristic designs and gadgets are inventive and very striking to look at, while the music has rousing energy and is also memorable. Despicable Me 2 in the writing and gags is peppered with humour, and this is of the laugh-out-loud hilarious kind, though because there's a lot and that you may be laughing so hard you may be at a risk of missing something. To counter-balance the hilarity, the film also incorporates a message, it is a heartfelt one and doesn't feel cloying and out-of-place. For what the story may lack slightly in freshness in correlation with the first, it more than makes up for it in wit, heart, excitement and how briskly it moves without feeling rushed. Having more of the minions- one of the best assets of the first film- was a masterstroke also, and their subplot also gave the story an increasing sense of jeopardy and threat(though theirs is a little more interesting than that of world domination). Gru is a lovable character, whether a villain like in the first or not, and adds a lot of charisma and energy to the film. The top-notch vocal talents of Steve Carrell, Steve Coogan, Kristen Wiig, Benjamin Bratt and even Russell Brand are a further advantage. All in all, like the first Despicable Me this sequel is fantastic family fun and equal to it. 9/10 Bethany Cox",9.0,Anonymous,"Animation, Comedy"
"It was okay, I guess","I was really looking forward to this film, but to be honest, it wasn't all that amusing. It made me smile a couple of times, but no real chuckles. The story was a little messy. Gru wasn't as convincing. Neither were his interactions with some of the new characters. Pure good doesn't suit him very well. The minions weren't as funny - in fact, they were a little annoying - and the villain's master plan was rubbish.The graphics were okay, but visibly low budget (compared to Pixar's Brave, for instance). It was as disappointing as one must expect from a sequel.If you don't have anything better to do and just want to be mildly entertained for 98 minutes, go for it. Otherwise, just re-watch the original Despicable Me, it was a lot better.",6.0,Anonymous,"Animation, Comedy"
Great Fun!,"So Despicable Me 2 is a very family funny/friendly animated comedy which at points really does make you laugh! If you are reading this now and haven't yet seen the trailer, I would recommend you don't watch the trailer and just go straight to the film, Some of the best parts are shown in the trailer. To watch this film you don't really need to have seen the first however I would recommend you do as at points the film refers to Despicable Me (1).I'm going to keep this review short and simply say, I gave this film a 9* rating as I found it strongly entertaining, not as funny as I thought but still a great film! The story line was also very easy to follow and keeps you engaged throughout.Would recommend this film to anyone! I would say most people will enjoy this film, find it entertaining and recommend it to there friends!This film is perfect for any family to view!",9.0,Anonymous,"Animation, Comedy"
Not as good as the original,"The plot of the sequel was interesting, just like the first movie and I would definitely watch it, because I really liked the first movie. The storyline was well-written, kinda different than the first movie. The characters were kinda the same, very interesting, well-developed and likeable. Of course, the graphics and effects of the second movie were as good as the first movie. The opening scene was definitely unexpected and it was really funny. In my opinion, the villain of the second movie wasn't as interesting as, the one of the first movie. Overall, it was a nice and enjoyable movie that had some really funny scenes and epic battles. I have to admit that, the first movie was kinda better than the second movie. Last but not least, the ending scene was definitely unexpected. By they way, I'm gonna definitely watch the 3rd movie.",7.0,Anonymous,"Animation, Comedy"
A disappointment,"Sigh!I don't get to watch too many movies, and even fewer on the big screen. So after watching Despicable Me (the original) numerous times at home - and loving it to death, this movie was a big disappointment for me and my daughters at the movie theater. It's been hard for me to put a finger on exactly what was missing, but I think it is mostly the lack of clever, witty dialog that filled the first movie. There are many fun moments in this movie, but they are predominantly sight-gags and one-liners. And sadly, the space between those moments was just not too intriguing. FYI, my girls (10 and 7) were also underwhelmed - though my younger one asked to get it on DVD or iPad, so she could replay the few parts she really liked.I thought this sequel had a lot of potential - especially in the Lucy character, but most of that potential was just squandered. The villain is portrayed with a very stereotyped and non-PC caricature, and unlike Vector (the villain from the first movie), didn't seem to have any motive. The evil plot was actually kind of scary instead of being funny, and the characters seem to spend a lot of time doing things that were just not that interesting and saying things that were just not that funny.All in all, a real let-down for our once-in-a-blue-moon trip to the movie theater.",4.0,Anonymous,"Animation, Comedy"
A Despicable sequel... In the best way!!,"As unphased as I am by the imminent departure of Louie Walsh from the X Factor, he did coin a memorable phrase during his tenure there.. 'The Likability Factor'. And that's what this movie has... Despite the by-the-numbers plot, and sometimes questionable attempts at humour, the relationship between former bad guy Gru and his three (whisper it) adorable daughters is real and affecting, just like in the first one.When a hardened cynic such as myself falls for the love between three adopted children and their new dad, you know it must be doing something right. Equally productive is the addition of a new love interest for Gru... A crazy redhead with a thing for gadgets and talking non-stop. Voiced by Kristen Wiig of Bridesmaids fame, she is a great addition to the franchise and you can tell her and you-know-who belong together.But let's face it... ALL the marketing for the movie is based around those little one-eyed yellow guys called Minions. They're as dumb as posts, speak utter gibberish and kids love 'em. I found them all rather hit and miss, sometimes their antics were cute and hilarious, on other occasions they were a real pain in the... neck. But at my screening whenever they arrived, there was an audible coo from the assembled TTF ( Tiny Tot Federation) so what do I know? Let the small fry have their fun...Overall, an impressive sequel that manages the impressive feat of being comparable to the original... But the question is, where do we go from here? The conclusion is pretty finite, but if this has made enough money... You can guarantee Hollywood will find someway of making a follow-up. After all, if there can be a sequel to Cloudy With A Chance Of Meatballs, ANYTHING is possible... 7/10",7.0,Anonymous,"Animation, Comedy"
Better than the original!,"It's not often that a hit animated film's sequel surpasses the original film. Despicable Me 2 is one of those rare cases. From the moment it appears on the screen to the end of the film, Despicable Me 2 is a fast paced, fun film that never ceases to be entertaining.This film has you laughing quite often, contains humour that both kids and adults can appreciate, and had at least one moment that was worthy of clapping out loud to.The character development is to be praised, as is the warmth and soul that Pierre Coffin and Chris Renaud put into this film.This film leaves you feeling joyful and satisfied and happy for the characters and the new direction their lives are taking.This film is not to be missed and I can't recommend it enough.",8.0,Anonymous,"Animation, Comedy"
Silly Fun (With A Little Emotion Thrown In),"The first ""Despicable Me"" effort introduced audiences to the goofy, rambunctious Minions as well as the relationship between villain-turned-good guy Gru and his three little girls. The second movie plays to those same strengths and offers more Minion mayhem and more heartfelt moments.For a basic plot summary, ""Despicable Me 2"" sees Gru (voice of Steve Carell) recruited by secret agent Lucy (Kristin Wiig) to join the newly-formed Anti-Villain league. Though at first nonplussed by the offer and content to be just ""Dad"" to Margo (Miranda Cosgrove), Edith (Dana Gaier), and sweet little Agnes (Elsie Kate Fisher), Gru begins to feel the tug of adventure once again (as well as perhaps a bit of a romantic fling as well?!) and is quickly caught up in the world-saving game again.In terms of comedy and adventure, this movie provides it in spades! It's amazing that it took this many years of human history to think up such hilarious characters as Minions, as they can make even the most sourpuss among us crack a smile (and have most of us rolling in the aisles!). Their crazy antics are unrivaled in the history of animated feature films.There is also a nice little touch of emotion in the movie involving Gru finding a partner (or mother, as asked for by Agnes). I actually wish the movie would have focused on this movie, as a more developed and focused emotional aspect could have easily vaulted it to five-star status.Overall, though, ""Despicable Me 2"" is fine comedic fare for anyone who enjoyed the original. The girls might touch you, the Minions will have you laughing throughout, and Carell's Gru is such a crazy character that he is a joy to watch. A fun film for the entire family.",7.0,Anonymous,"Animation, Comedy"
"When the world needed a hero, they called a villain.","I went to the cinema preview with my friend for this movie, and its even better than the first film! I only saw the first film recently, and I really liked it. I wasn't sure I wanted to go and see the film at first, but my mate wanted me to go and see the preview yesterday with him, and reluctantly, I said yes. Usually, the second films aren't better than the first, but boy was I wrong! I was laughing through out the whole film, and so was everyone in the audience, it was full to! Steve Carrell's character, Gru, was hilarious. I think everyone could agree though, the minions were the best characters in the film. My friend told me the directors made up a little language and did the voices, and I was very impressed, for you could hear a hint of English in every word they said.So, if you have seen the first film and liked it, don't hesitate to go and see it when it officially come out on the 28th June. And if you haven't seen the first film, why not?",9.0,Anonymous,"Animation, Comedy"
