title,content,rating,username,genres
Long live Queen,"I just saw the world premiere and oh boy let me tell you about it:This movie might not be a masterpiece but my heart is filled with such happiness and joy after watching it that I think it's going to burst (sorry for the cheesiness), Freddie Mercury, Brian May, Roger Taylor and John Deacon are so exquisitely portrayed I sometimes forgot it wasn't them, the performances were so on point and so powerful you could feel the energy burst through the screen. ¿Have you seen the famous car scene in Wayne's world? well, now imagine a full room doing the same, people couldn't help but sing along (lets be honest, it's impossible not too).I laughed, cried, sang and wished I could have seen Queen live, this band will live forever.",8.0,Anonymous,"Biography, Music"
Makes you realise what a loss Freddie was,"This movie was a brilliant portrayal of the mixed up life, and massive talent that was Mercury ... and that is in no way meant to diminish the other fabulous musicians who made up this wonderful band. Whilst Freddie's life and death are quite well documented, his inner turmoil is not - this movie opens this up for all to see, and highlights actions and individuals who had a large influence on his fragile life, both good and horrendously bad. If only he could have been happy with the knowledge that he had one of the best singing voices, if not THE best, that ever fronted a rock band. Rami Malek does a wonderful job of portraying him, and in so many ways has captured his mannerisms to a tee. Loved it, and listening to the music in an IMAX auditorium was brilliant.",9.0,Anonymous,"Biography, Music"
"The Critics where wrong about the song in 1975,and they are wrong about the movie in 2018","This movie is a must see for any music and movie lover
Queen fan or no Queen fan,anyone who sees this movie will be going through a rollercoaster of Emotions
Beeing it Queens music or the story behind the music
Rami Malek puts down an excellent version of Freddie Mercury, but all the actors play great in this movie
In my opinion best thing to do is ignore the criticism and go see it for yourself.",10.0,Anonymous,"Biography, Music"
One of my favorites in 75 years,"I'm a 75 yr old Gramma that saw this movie with her son and grandson. We all Loved it!
I ""heard"" Queen music as I worked and raised my 4 children, but never really knew the band it came from.
My children Lived with Queen music, and totally identified with them, especially in their band performances.
My grandson heard Queen because his father played it all the time.
We saw this movie as a family and the movie was about family, friends, and loyalty. The typical band movie is about rising-to-fame, falling-from-fame. This movie is about hanging together as family, as loyal friends ..something we Really need more of today!! The 2 :15 time frame flies by and you're left wanting more...more... more...
Rami Malek is awesome as Freddie! He, his 3 co-stars, last director, music director, and entire crew deserve nominations! See this in a theatre that has great sound where you can appreciate the depth of the music!
One of my most favorite movies in 75 years!",10.0,Anonymous,"Biography, Music"
Queen is king!!,"Wow! I feel mind-blown after watching the world premiere yesterday evening. I am whether a megahuge Queen fan (although I really like many of their songs), nor do I know how accurate the storytelling is (, but I suppose pretty accurate since both Brian May and Roger Taylor are co-producers of the film), but I found the movie both intoxicating and moving. I have read some of the professional reviews, and I cannot comprehend their search of documentary wisdom in this movie; this is not a documentary, but an entertaining story of one of the world's most iconic bands. And the film delivers on all aspects. (And the critics were so wrong about the song Bohemian Rhapsody upon its release).As Brian May pinpointed in the interview on the red carpet, he found that the casting was excellent (I don't remember the exact word he used). But he is so right. Every major role is perfectly casted, and all the band members are brilliant. But I must emphasize Rami Malek's role as Freddie. It has Oscar written all over it. What he does, is almost beyond comparison. Chapeau for even taking on this role, and then delivering what he does. Even better, although marginally, than Michael Douglas in Behind the Candelabra. And Gwilym Lee as Brian May is also a bull's eye, but Malek really carries the production on his tiny shoulders. It was like watching our beloved Freddie all over again.Many, many memorable moments, but the Live Aid performance recreated: it is one of the best scenes I have ever seen - and I have seen lots and lots of films. Chapeau for director(s) and producers and the whole team for to me delivering the best film YTD in 2018!!",10.0,Anonymous,"Biography, Music"
It makes you wish you where born earlier,"I dont know how to elaborate more than this. If you are 35 and younger, you will understand after seeing this movie.",10.0,Anonymous,"Biography, Music"
A biopic or more like bio-epic. And a fantastic one.,"What a night this was! I went to the world premiere in my local theatre with the purple carpet event on the big screen and all that jazz.When I saw the first trailer I didn't think much about Rami Malek as Freddie or the whole movie at all since the majority of biopics are generic and pretty much formulaic. Back then, I even considered dropping Sacha Baron Cohen a huge mistake. But boy was I wrong. Malek shined like he's never shone before. I think Susie Figgis outdid herself as a casting director here.Ever since I joined the casting industry, I really started seeing what it means to work here, how important this part of showbiz that is, and how just a single miscast can ruin a project. Susie Figgis is a veteran casting director, known for many big and widely loved projects and she did well here. She did extremely well. Up until the moment I joined this business, I paid little to no attention to the actor ensemble, with the exception of clear miscasts that just stood out and you couldn't unsee it. But yesterday I just sat there, mesmerized. Gwilym Lee did an outstanding job portraying Brian May, in fact, I forgot he wasn't him. Lucy Boynton was one of my absolute favorites, portraying Mary Austin and her love and devotion towards Freddie. And Rami Malek. Oh, boy, Rami *was* Freddie Mercury. While I was sitting there in the theatre and staring at the screen I didn't have a feeling I was watching actors play their parts. I felt like I was watching Queen.I don't have much to say about the plot, or the costumes, the setting, the cast. Everything was close to perfection. A perfect balance of drama and comedy. Exactly how life is.I was five when my dad came to me, kneeled, put his large and on my tiny shoulder and delivered the tragic news about Freddie passing. Queen was basically the soundtrack of my upbringing, so I didn't take the news too well. I wept like I've just lost a dear friend. Dad and I spent the remainder of that afternoon blasting the tracks we oh so loved.Queen has been the soundtrack of my life, therefore it's impossible to have an unbiased opinion about 'Rhapsody', but I must admit I had my reservations at first. But in the end, I loved it. The last twenty minutes of the film I spend sobbing and wiping the tears and mascara tracks from my cheeks. I can't remember the last time I cried this much in a movie. And I don't know if it was the music, Freddie's tragic fate or the relationships he had, both with lovers and his family, or maybe it was an amalgam of everything, but from the first minutes the movie started building up, it rose block by block until the huge skyscraper that the story was, finally concluded and all the lights turned on and it shined like a marvelous gem.Until this day, Live Aid remains the biggest, most epic music event in the history of civilization and it is remembered by millions. And _Bohemian Rhapsody_ did it justice. Malek did justice to Freddie. And I left my seat long after the credits had stopped rolling. The show must go on, and it does.",7.0,Anonymous,"Biography, Music"
Truly brilliant.,"For those of us of a certain age Queen, and especially Freddie, defined us. Sitting through this movie I had goosebumps. The casting just works and watching the actors playing May and Deacon you'd be forgiven in thinking someone had access to a time machine. Even Kenny Everett was instantly recognisable.
I left this movie a strange combination of elated and terribly sad. Elated to hear the music, watch the story and yet sad that Freddie was so desperately lonely.
Ultimately, I think Freddie would have approved of the whole thing. His genius and flamboyance shone through.
Truly brilliant.",10.0,Anonymous,"Biography, Music"
Movie is popular only because Queen is popular,"This has got to be the most overrated film in recent history. Overrated by the audience. Critics got it right this time, even though they rarely do.Rami Malek offered a great impression of Freddie Mercury. But impression it was. He failed to capture the essence, the exoticness of the real Freddie, and his manliness. Rami's acting made Freddie looked like a generic gay man, which Freddie wasn't. Freddie's might have been a weirdo, but never acted like a sissy. At times, his acting simply looked ugly, such as his exaggerated emphasis on Freddie's incisors. You can easily verify what I am saying by searching for videos of the real Freddie Mercury, and you can see the real Freddie never acted the way as portrayed by Rami. Sacha Baron Cohen, the original actor slated to play Freddie, might have been a better choice.The worst part of the movie was the script. Far too much ""creative liberty"" was taken to alter historical events. Omitting details for clarity, adding details to fill in the blanks, compressing events to fit his career in a 2-hour movie, that's normal. But Queen never broke up! Freddie making a solo was never a betrayal! What the heck? As if the life of Freddie bloody Mercury wasn't legendary enough, the writers had to throw in fictional events to fill up the runtime. This is disrespectful to Freddie's legacy and his fans, and at the same time misleading to the youth, into thinking he's a self-centered a-hole (well, more of a self-centered a-hole).So much of the movie was revolved around Freddie's relationship with Mary Austin. Then all of a sudden, in one short scene Jim Hutton was introduced (with yet another unnecessary historical inaccuracy). And that was it. When Jim reappeared at the end of the movie, I almost forgot who he was. Jim was supposed to be the other love of Freddie's life, and the screenwriters made them fell in love in one short conversation, never to meet again until the end?Then finally it comes to the music. There are times the editors cram in the songs for the sake of playing Queen's songs, without adding to the narrative of the movie. Heck, they re-enacted 70% of the whole Wembley concert, and yet you can easily find the original performance even on YouTube. If they had to invest that much runtime in one event, they'd better not skim over other important events... oh, wait. For a proper music biographical film, try ""Ray"" (2004).The movie wasn't bad. Just not worth all the praise it's been getting.",6.0,Anonymous,"Biography, Music"
Extraordinary & Mind-blowing.,"Rami Malek will be forever one of my favorite actors since the day I've watched Mr Robot, I knew he will be one of the biggest star someday. Freddie Mercury is legend, everyone loves him but not everyone knows his story. Freddy Mercury is fearless, but not everyone knows about his desperately lonely. I dont't know how accurate the storytelling is but this movie is absolutely mind blowing and brilliant, such a perfect tribute to the legend!I'm not saying this movie is perfect or masterpiece, infact this movie has some issues with the director and delayed. But after I walk out of the theater, my heart is filled with joy, tears of happiness, brought so many emotions. That's how you know the movie is fantastic, darling. The casting was brilliant, bravo! I can't get enough with Rami Malek, he obviously worked so hard, Rami Malek pulls off an amazing performance, he just brings Freddie back to life and I don't think you will see any better film about Freddie Mercury again. It's an oppurtunity of a lifetime, every aspects of this movie was executed beautifully. Also the whole cast was so close to perfection! Gwilym as Brian May, Ben as Roger, and Joseph as John are amazing as Rami. Truly magnificent. I recommend to go and see this movie, whether you are fans of Queen or not.",10.0,Anonymous,"Biography, Music"
