title,content,rating,username,genres
Awesome,"The movie started out pretty innocently, and for the first 20 minutes, I was wondering where the movie was going. Then it started to happen. The horrible cruelty of concentration camps. Oskar Schindler is an example of a man that no matter what the situation, there are people who won't go along with the cruelty of society. I'm sure it took courage to do what he did, because one wrong move and you'll be dead.Movie brought to life this great man who really shouldn't be forgotten, and thanks to Steven Spielberg, I think he'll be remembered for generations to come. Movie like this should be made once in a while. Not that movie should be used for evangelistic purposes but some story should be told well, and movie is still the best vehicle to do so.I still think that Oskar Shindler's last words in this movie was one of the best dialog in movie history - ""Why did I keep this badge ? I could have saved a person. Why did I keep this car ?, I could have saved five more people.""",10.0,Anonymous,"Biography, Drama, History"
One of the best movies ever made.,"Businessman Oskar Schindler saved the lives of many Jews, by employing them in his factories, this saving them from going to The Concentration Camps.This was, and will forever be, one of the best films ever made, not just the ultimate story of The Holocaust, but truly as masterpiece, one of the best.If you can sit through it without being moved to the point of tears, you're made of stronger stuff than I am, the atrocities committed on those innocent people will never be forgotten. The realisation here is chilling.The film's pacing is quite remarkable, it's a three hour film that flashes by quickly, but it's three hours that will live with you forever, some of the scenes will rightly never be forgotten.What has always struck me, is the way that everything became normalised, people first losing their businesses, their homes, their freedom, and ultimately their lives, it is truly one of the bleakest points in human history, that's what this film details perfectly.The Cinematography is incredible, it's understated, but perfect, fits the film perfectly, the sheer scale of it is so impressive. The scene with the little girl in the red coat has always been one of the standout moments.No wonder it won a string of Oscars, the acting is outstanding throughout, I have always regarded this is Liam Neeson's best ever performance, but Ben Kingsley and Ralph Fiennes are remarkable also.It's a film that informs, moves, and makes you think in equal measures. If you think it's going to be too much, I'd say this, it is very upsetting at times, but it does also give some real glimpses of hope, the remarkable human spirit.A jaw dropping, powerful movie, it's one of the best ever made.10/10.",10.0,Anonymous,"Biography, Drama, History"
"Whoever saves one life, saves the world entirely. ⭐","As you may know there is lots of World War II movies. Some of them shows you the worst parts of war, this one is doing something better.Shows you the war is bad for everyone. Shows you een the little kindness is the greatest thing. Shows you ""Whoever saves one life, saves the world entirely.""I saw so many World War II movies, non of them gave me these feelings. Most of them are just too sided with USA. Some of them just made with fictional characters. And I don't know how but some of them says war is a good thing if you're shooting bad people.Besides one of the greatest historical Screenplay, the Acting Performances just superb. I don't imagine any better casting for any character. They all chosen well. With Liam Neeson's Schindler, Ben Kingsley's Stern and the great villain Ralp Fiennes' Amon Goth.Scores is the soul of the movie. John Williams mades you feel that.Cinematography is too great, watching this movie with these colors makes the movie too much realistic. I don't know how is it doing that. I know some of the movies are trying that when flashback scenes are coming, but most of them are not being successful at.Art Direction and Set Decoration is also too varied. They managed to do an enormous job. You feel the greatness in the movie with varied places and objects.",10.0,Anonymous,"Biography, Drama, History"
A SINGULAR ACHIEVEMENT,"I have only ever seen this film once, I only ever want to see this film once and I will only ever need to see this film once. It is etched on my mind. I, like many others, left in silence.  I could not imagine inventing a critical analysis of this film, picking small points of detail or of style, or even scoring points off the Director. It stands alone as a monumental piece of cinema, a magnificent accomplishment.",,Anonymous,"Biography, Drama, History"
"Bring me the heads of Hitler, Himmler, Eichmann n Mengele.","Schindler's List is undoubtedly the best Holocaust film ever made. There just isn't anything like this film. Various other films have tried to show the true horrors of the Holocaust, but none of them succeeded the way that Schindler's List did. Schindler's List is a difficult film to watch. When you see the true atrocities of the Holocaust, your jaw drops. When you see the pain that all of the innocent people were going through, the only thing you can do is cry. The true goal of all Holocaust films is to make you feel sorrowful, and Schindler's List did that to me. If you want to see the best depiction of the Holocaust, make your way towards Schindler's List.
Me n my kids cried during the pit scene.",10.0,Anonymous,"Biography, Drama, History"
Amazing!,"This Movie was sensational. It was a piece of art along with being informational. It told people about the holocaust, and it also told people about the human spirit. It shows how people can just triumph over anything with just some help from one person The things that Spielberg did with the movie was incredible too. The black and white was genius, and how he had the little girl in red and the fire was phenuminal. I have never seen anything like it, Schindler's List is beyond all words.",10.0,Anonymous,"Biography, Drama, History"
"Stunning film, indeed. Without a doubt...","Schindler's genius is in bribing, scheming, conning. He knows nothing about running a factory and finds Itzhak Stern, a Jewish accountant, to handle that side of things. Stern moves through the streets of Krakow, hiring Jews for Schindler. Because the factory is a protected war industry, a job there may guarantee longer life. The relationship between Schindler and Stern is developed by Spielberg with enormous subtlety. At the beginning of the war, Schindler wants only to make money... and at the end he wants only to save ""his"" Jews. We know that Stern understands this. But there is no moment when Schindler and Stern bluntly state what is happening, perhaps because to say certain things aloud could result in death.",10.0,Anonymous,"Biography, Drama, History"
Spielberg's most important work,"Oskar Schindler (Liam Neeson) is a social climbing opportunistic womanizing German businessman. He charms important Nazis, and gets access to limitless Jewish labor. He gets Itzhak Stern (Ben Kingsley) as his right hand man, and Jewish money to pay for his business. He provides the front. Using black market deals and advantageous connections, he becomes rich and powerful. Stern works tirelessly to save people. Even as the Jews are rounded up to Plaszow labor camp under the command of unstable Amon Goeth (Ralph Fiennes), Schindler is able to befriend the mad commander.This is probably the most important movie of director Steven Spielberg's career. At least it's the most important for him. Based on the true story, Spielberg uses all his movie making skills to create this iconic movie. The black and white provides starkness and thankfully a little bit of distance from the horrible events. Liam Neeson and Ben Kingsley are the perfect duo. Ralph Fiennes gives a complex performance as the mad commander. The shock of the horrors of the Holocaust is expertly done. When I first saw it in the theater, I couldn't help sob a little when Schindler breaks down at the end.",10.0,Anonymous,"Biography, Drama, History"
Stunning; Spielberg's Greatest. Top 💯 All Time Best Films,"Leaves one speechless - Moving, somber, and horrifying. One of Humankind's worst moments - Something no one should ever forget. This is filmmaking at its finest. Even with 7 Oscars, deserved more. On par with the greatest films ever made. Certainly cemented Steven as one of the greatest filmmakers to walk the planet. A personal labor by Steven, it is clearly something he felt compelled to do, and it shows in the intricate detail of every scene. ""Schindler's List"" is nearly flawless in every category. A must-see film for reasons beyond entertainment.🙏",10.0,Anonymous,"Biography, Drama, History"
A three hour film that feels too short,"This film tells the story of Nazi officer Oskar Schindler, who secretly saved hundreds of Jewish people from concentration camps.I have wanted to watch ""Schindler's List"" for years, but could not bring myself to do so because I don't want to be disappointed. ""Schindler's List"" is phenomenally powerful and effective in portraying the historical atrocities. I believe no one can keep their eyes dry from Schindler's List"". The scene involving mothers running after trucks of children is particularly memorable. The final farewell scene is very emotional for me. It is rare achievement, but ""Schindler's List"" is a three hour film that feels too short.",,Anonymous,"Biography, Drama, History"
Thank You Steven Spielberg,"Schindler's List is the ever best movie I have seen within my whole life period of time.Steven Spielberg is the unique man who really does deserve the definition ""genius child"" of cinema.Thank you Steven Spielberg, for all the wonderful vision you have brought into cinema world and thus into our lives...",10.0,Anonymous,"Biography, Drama, History"
Quite simply the greatest achievement in movie making this century.,"Well what can I say? It took Spielberg nearly 20 years before they would acknowledge his brilliance, so he just had to create probably the greatest and most important film that this earth has probably seen. Try and pick a flaw in it, I dare you.",10.0,Anonymous,"Biography, Drama, History"
The masterpiece,"Fantastic screening of the bloody history. Watching Schindler's List gives rise to know what means the 'TOP CLASS FILM', it's impossible to make better film in this subject matter. Steven Spielberg is a genius. Liam Neelson and Ralph Fiennes are showing us how talented and great actors are they. Well done to the cast and crew of this film.",9.0,Anonymous,"Biography, Drama, History"
Devastating,"The Holocaust is a dark and touchy subject for many. Many believed it never happened, despite meticulous records kept by the Nazis themselves. Those who lived through it were scarred forever, and even now can barely bring themselves to discuss its horrors. Despite the controversy around the event, there is one thing for certain, Steven Spielberg created a masterpiece with Schindler's List. It is a film that will find no equal in terms of bleak, crushing drama. It sets out what it intends to do marvelously and leaves the viewer emotionally drained and questioning humanity itself.The film is in black and white, a very conscious choice by the director that makes the subject matter, already disturbing, even more so bleak and harrowing. Oskar Schindler is known for saving thousands of Jews destined for a grim fate during World War 2. The movie depicts concentration camp life is fairly dismal, with constant brutal oppression by Nazi camp guards and the sadistic Amon Goth, with a terrifying portrayal by Ralph Fiennes.Yes, this film will not make you cheery or happy. Yes it is about a miserable and dark period in human history, but it is an important film to watch for anyone interested in this historic subject matter and also a beautiful work of art for film lovers. Truly one of Spielberg's finest works. The fact that he is Jewish himself does add a personal touch to the tragic tale, but he never tries to overdo the sympathy or antipathy towards any group in the film.Everyone is human in this film, the Jews and the Nazis; the tragedy is that humanity itself failed during this period of history, and we will never forget.",10.0,Anonymous,"Biography, Drama, History"
