title,content,rating,username,genres
A great morale booster!,"Vietnam without a doubt was a dark period in our history.Any comedy film surrounding Vietnam would indeed have to be done delicately.This movie pulls it off.What amazes me most about the film is the flawless, improvisational radio dialog from Robin Williams.This,as most of you may know,was completely unscripted to allow Williams an opportunity to work his magic.Also,it had to be timely,for the movie is,of course,set in 1965.The fact that he was able to do this is nothing short of amazing.The supporting cast was also incredible,with great performances by Forrest Whitaker,Bruno Kirby,and the late J.T.Walsh as ""Sergeant Major Dickerson"",the man you love to hate.Although some of the horror that was Vietnam is here,it's only giving you a taste of it,as it concentrates more on the Williams character's quest to make our beloved soldiers forget their horror,at least for a while.Highly recommended.",8.0,Anonymous,Biography
"The best--Williams behind the mic--is 11 stars, but the movie as a whole is a kind of slick formula otherwise","Good Morning, Vietnam (1987)A lighthearted but deadly serious anti-war film, actually. This is of course a Robin Williams movie so that it is his schtick, brilliant and inspired, that makes it soar. The best of it, including the famous riff when he first gets on the air as the new Saigon DJ, is hilarious and breathtaking. There is a plot, sort of, as he goes through a rise and fall at the military radio station, but it's more about his shining moments behind the microphone than anything else.The ""else"" in this movie is, however, most of the movie. That is, Williams has a serious role as an offbeat renegade in a chaotic world surrounded by a range of sensible and very insensible officers and colleagues. At the most extreme, when we see a Vietnamese village firebombed while Louis Armstrong sings ""It's a Wonderful World,"" the sentiment is so cloying it makes you cry, and you're not sure why because you know it's just over the top manipulation. Likewise when Williams is caught in a traffic jam with other military vehicles and he warms up the soldiers by humanizing everyone and making them feel like they really should be back home. Which they should be, as we know in retrospect.So the movie has another side that's kind of sentimental and simplistic, whatever its good pacifist intentions. Williams is a decent actor—I'm not one of those who thinks he's brilliant outside of his funny roles—and so it holds up pretty well. But the plot line keeps the movie from really finding pathos, or comedy, or warmth, or tragedy of a dramatic kind, in the scenes outside the radio station. And I think that's what it intended.For those who don't know, it's worth adding that the main character, Adrian Cronauer, was a real person, and still is—he's a staunch Republican (Williams was not, to be sure) and an innovator in radio in Vietnam. He also co-wrote the screenplay, I assume working on the scenes that he would know best rather than the larger saccharine plot aspects. A great story, and the real Cronauer deserves credit for inspiring it, and helping it along. He was, along with most of us, ""Godsmacked"" when he heard the news of Williams's death.",7.0,Anonymous,Biography
The definitive Robin Williams film,"There never has been, and probably never will be, another film which shows both sides of Williams to such a great degree.As the wise-cracking disc-jockey, Williams shows his undisputed wild comedic talent, but the bomb scene and scenes of rural Vietnam life, truly allow Williams to such his dramatic acting ability. They look at the conflict, without getting in too deep.A superb cast as well including Bruno Kirby and the late great J.T. Walsh gives a solid backdrop, and are beautiful foils to Williams.Overall, a wonderful movie, add it to your collection.",8.0,Anonymous,Biography
Funny and real,"Let me be perfectly frank and say right away that I watched this to experience Robin Williams at his best. That guy has so much comedic talent, it's unreal. I mostly got what I expected from this movie... but I found that it also contained some truths about the Vietnam war. The movie has plenty to offer on both fronts. Any fan of Williams' comedy will definitely enjoy it, and I think most war-movie buffs will too... if they can keep an open mind, and accept a slightly different approach to the genre. The way the seriousness of war is underplayed for most of the film really works to enhance the effect of it when it is shoved right in our faces, when we are forced to acknowledge it. We forget how serious and all-consuming war is, just like Adrian had(not necessarily the real one, I know nothing of him except of what the film told me, and as far as I understand, that's not that accurate a portrayal of him), only to be confronted with it. More effective than several big war movies. The plot is very good. The pacing is great, the movie keeps moving pretty much all through the film. The characters are well-written and credible. The acting is good pretty much all-round, and Williams proves once again that he can do drama just as well as comedy. The humor is typical Robin Williams. A very good film, and an unusual war movie. I recommend this to fans of Robin Williams and war movies. 7/10",7.0,Anonymous,Biography
Goooooooooooooooooooood Morning Preston Sturges,"It finally hit me when I watched Good Morning Vietnam what this film reminded me of. It was the famous Preston Sturges classic, Sullivan's Travels which coincidentally as it turns out is one of my favorite films.Both the real life Adrian Cronauer and Joel McCrea's fictional John L. Sullivan have to come to the same realization, that what they do matters a great deal. In Sullivan's Travels it's to the movie going public in general, in the case of Cronauer it's to the GIs in Vietnam stuck in a war where no one could ever know who the enemy was. A few laughs from a comic genius was necessary to get them through the day in their very cockeyed world.Adrian Cronauer was a real life person, but if he didn't bear a resemblance to Robin Williams, he should have. One of the great comic masters of any era in entertainment, Robin Williams is given full range for his zany sense of humor to work its magic with Cronauer. He's ably abetted and assisted by the other staff members of Armed Forces Radio Forest Whitaker and Robert Wuhl. Bruno Kirby is great as the clueless lieutenant in charge and so is J.T. Walsh who represents the limits of the military mind as the sergeant major out to get Williams by hook or very dirty crook.Williams himself doesn't understand the complexities of the Vietnam situation. That fact is brought home to him graphically when he's betrayed by his own innate decency.Next to Williams my favorite in the cast is Noble Willingham who plays the general who has overall charge of Armed Forces Radio there. He's a tough, but compassionate military man, the exact opposite of J.T. Walsh whom he has to reign in.Good Morning Vietnam is a frank portrayal of a war experience told with humor and irony through the eyes of Robin Williams.Preston Sturges would have absolutely adored this film.",8.0,Anonymous,Biography
Effective movie that is neither too funny nor too grim,"I just sat through a DVD of this movie,the second(?)time I'd seen this film. The last time I could recall seeing this,it was on pay-per-view television in a hotel(the Red Lion I think it was) room,August of 1988,so my memories of this film could use a refreshing. I'm glad I got refreshed.In 1965,Airman Adrian Cronauer(Robin Williams,in the first of his four Academy Award nominations)is brought on to do an Armed Forces Radio stint in Vietnam. Behind the microphone,Cronauer lets loose,much to the surprise and delight of many of the troops and servicemen around the area of combat. His combination of off-the-wall humor,impressions,sound gags and quick wit,mixed with his love of free-wheeling Rock music of the era,is pretty much welcomed in the area,save for a few angry sorts: a Napoleon-complexed intermediate CO named Hauk(Bruno Kirby,unrecognizable but for the voice) and a stiff-lipped,quietly vindictive middle commander named Dickerson(J.T.Walsh,so good here it would seem like this typecast him). As this is going on,Cronauer becomes smitten with a local girl(Chinatra Sukapatra,spelling?)and befriends her brother(Tung Thanh Tran),which leads the popular DJ down a road of self-discovery.With excellent support from Forrest Whitaker(one of my favorites!he ends up sort of counter-balancing Williams' manic frenzy with nerdish normalcy as his buddy/assistant/guide),Richard Edson,Noble Winnigham,Robert Wuhl and Cu Ba Nguyen(as the oily GI bar proprietor)among others,this film,directed by Barry Levinson(whose work hasn't been this good in what feels like forever,certainly not since Avalon or Rain Man) and written by Mitch Markowitz,it is arguable one of the deftest films to create and maintain a balance between the horrors and inhumanity of war and the humor and pathos that are very much present in it. Robin Williams' fans may get much more out of this that those who aren't,but I think even many of those who don't consider themselves fanciers of his talents should be able to appreciate this. The images were powerful enough that they stuck with me some after the first time I saw GMV and after a second time I feel like can appreciate even more out of this movie.",9.0,Anonymous,Biography
Heavily Reliant On The Robin Williams Magic,"Despite being a fan of Robin Williams' unique brand of scattershot, stream-of-consciousness comedy, I had never seen ""Good Morning, Vietnam"" all the way through. While I am glad to have finally checked that off my watch list, I do have to say that it underwhelmed me a bit, especially when it comes to any historical or cultural significance outside of its leading man.For a very basic overview, ""Good Morning, Vietnam"" tells the story of Adrian Cronauer (Williams), an Army Radio DJ assigned to a Vietnam station in 1965. While his non-conformist attitude ruffles the feathers of the higher-ups--especially Lt. Hauk (Bruno Kirby)--he quickly inspires fellow soldiers in every corner of the conflict.There is absolutely no doubt or denying that ""Good Morning, Vietnam"" sees Williams at perhaps the peak of his comedic zenith. Every single scene of him DJ-ing the station will have you laughing out loud. His fast-talking, reference-alluding style is so unique that it's sort of a one-of-a-kind experience. Personally, I very much consider this entire film to be little more than a showcase for his talents.Which leads me to the unfortunate part of this experience for me: aside from Williams, I really didn't get much else out of ""Good Morning, Vietnam"". While it is pretty clear what the writers and director Barry Levinson are trying to accomplish character-wise, it all seems a bit cloying, predictable, and sometimes even a bit cartoonish. The Army is inflexible, Williams is the fly in the ointment, and we all bemoan the pointlessness of the whole ordeal. Maybe this all hit a little closer to home in 1987, but watching in 2020 it felt a bit overcooked in terms of stereotypes.Overall, though, the sheer presence of Williams makes this a very watchable film, albeit perhaps a bit overrated from a historical perspective. Come for Williams, but your mileage may vary regarding the other material here.",7.0,Anonymous,Biography
good morning and (a very good) day,"""Good Morning, Vietnam"" is truly Robin Williams at his best. As anarchic DJ Adrian Cronauer in 1965 Saigon, he makes sure that you never stop laughing. I really liked what he did with the tape of Richard Nixon's speech, and then his comment about the bombing of a restaurant. Most amazing is that he ad-libbed the whole thing (but hey, that's Robin Williams). Maybe Cronauer wasn't that wacky in real life, but every one of Williams' comments makes the movie worthwhile. The soundtrack even includes his monologues (you'll go crazy over the imitation of Lyndon Johnson, and the commentary from ""Roosevelt E. Roosevelt""). A comedy classic in every sense.",10.0,Anonymous,Biography
"Excellent performance, with a strong message.","Robbin Williams gives the performance of his life, in this funny, yet politically motivated movie, on the no (official) news or miss-information given out (to the troops) at the time of the most controversial conflict of the modern era. A strong supporting cast, including a young Forrest Whitaker are a bonus but the overall story is a bit thin and the love interest (for me) is not fully developed.",7.0,Anonymous,Biography
Robin Williams does his thing well in this comedy that makes us think. ***1/2 (out of four),"GOOD MORNING, VIETNAM / (1987) ***1/2 (out of four)By Blake French:Robin Williams is about as good as they come at doing stand up comedy, and in ""Good Morning, Vietnam"" director Berry Levinson gives him everything he needs to make the film go above and beyond the average satire. From his outgoing sense of humor, to his aggressive personality, and dozens of vocal effects, he portrays his character with interactive zest. Who can resist the awakening voice of Williams on the radio yelling ""Good Morning Vietnam."" This is a film that conquers the test of time.""Good Morning, Vietnam"" tells the story of a lively disc jockey who gets a job on Armed Forced Radio during the Vietnam War. Robin Williams is the fast-talking Adrian Cronauer, and who better to play the part than he. Although this character is one-dimensional (we are never informed on his background, marital status, where he comes from, what he did before we meet), as the movie continues he gradually begins to change into a deeper, more meaningful person.The story moves along smoothly; the narrative through-line is consistent as each scene relates to the next. Although little momentum or suspense can be noticed, the film does have several underlining themes, often viewed upon in a Stanley Kubrick style: sarcastic and uncompromising. We see how much a little humor and jazz can greatly enlighten the hard-core atmosphere of the military during Vietnam, and how it can thoroughly confuse the bleeding heart officials.The film hangs by the skin of its teeth for active conflict tension. Beyond people objecting to the actions of Williams' character, there is just not a lot of tension within the story, and at some points my interest wandered. ""Good Morning, Vietnam"" is merely a portrait of Robin Williams releasing his perennial comedy, and unfortunately that does happen to get old quite quickly; the majority of an audience can only watch the humor for so long until it becomes old and somewhat stale.""Good Morning, Vietnam"" is definitely not a flawless film, but we do empathize for the main character, the scenes effectively capture the attitude and mood during the war, and the dialogue and writing feel accurate and involving. Barry Levinson has directed a marvelous comedy, one that is not all about making us laugh, but also makes us think.",8.0,Anonymous,Biography
Much more hyped than it really deserves.,"Robin Williams plays Adrian Cronauer, a real-life DJ stationed in Vietnam. He confronts authority and does what he can to defend the Vietnamese people, while befriending one man and trying to date his sister with moderate success. And then things go downhill.I can sum this movie up in one sentence: Robin Williams is not funny. The film is full of him ad-libbing voices where he's a homosexual, or a redneck or referencing people that were probably forgotten in 1987, and definitely today. He's decent as an actor when not trying to be funny, but every attempt at humor falls flat. To make matters worse, people in the background are literally falling out of their chairs with laughter... I don't think so.Forest Whitaker is in this, and plays more or less no role other than to follow Cronauer around and be a somewhat dim-witted sidekick who can't ride a bike or start a jeep properly. That's unfortunate that Whitaker was sidelined for Williams.You've most likely seen this film, as it has aired on television a million times in the past twenty years. I avoided it, and only came to view it by random happenstance. This was, as it turns out, a mistake, and I was right to avoid it. (Also, if you have any interest in real Vietnam War history, the actual Cronauer makes it clear that Williams did not portray him even remotely accurately.)",6.0,Anonymous,Biography
Incomprehensible,"As a foreign viewer, more than half of the film dialogue and radio shows was completely incomprehensible. Filled with convoluted, old references to things and people you never heard of, that probably only an American in his late 70's would understand. Robin Williams charisma and comedic talent isn't enough to overturn that fact, so If you don't fit the above profile, I'd recommend to skip this one.",4.0,Anonymous,Biography
"A dull, predictable film that's merely a vehicle for Williams's tediously overbearing comedy.","There's a great Family Guy cutaway gag in which Peter Griffin and Robin Williams sit on a sofa as Peter names topics such as religion and politics for Williams to comment on. Williams does so with his trademark brand of insufferable overbearing comedy, which is filling any amount of time with frenetically incessant rambling. Peter responds simply with an exasperated sigh before leaving for a five minute break, which prompts Williams to start yet another barrage of supposedly funny noises. I felt much like Peter Griffin whilst watching Good Morning Vietnam. It reaffirmed my opinion that Williams was not the 'tragicomic genius' that so many purported him to be.Read a short synopsis of Vietnam and you'll know exactly what it's all about: the lovable family favourite Robin Williams being kooky, charming the troops but clashing with straight-laced, humourless authority figures. It's completely predictable and completely trite. They also throw in a love interest for good measure in the form of Trinh (Chintara Sukapatana), a wholly lifeless woman whom Williams refuses to stop pestering.Williams is never funny during his radio broadcasts, however the film repeatedly tells us otherwise, showing us scores of characters struggling to hold back their tears of laughter. So many of the supporting actors, whether they're random troops or studio operators, were just diegetic canned laughter rather than proper characters.Make no mistake, Robin Williams isn't playing Adrian Cronauer, he's playing Robin Williams at his most loud and rambling. Williams is repeatedly characterised as the lovable clown who brings the people together, it's rather nauseating; no matter how hard the film tries, it cannot convince me that he's either funny or charming, only very irritating. Despite this, there are some moments that raised a smile, such as the language class scenes in which he focuses on New York City street talk rather than the artificial, staid sentences of the textbooks.Williams's flatly developed adversaries Lt. Steven Hauk (Bruno Kirby) and Sgt. Major Dickinson (J. T. Walsh) are the typical officious military men, they develop a resentment towards him that's so instantaneous that it's contrived and unbelievable; they're just narrative functions that try and make you feel sorry for Williams the lovable crazy cookie.It sometimes attempts to be a drama or 'dramedy' with moments of perfunctory war moralising, but ultimately Good Morning, Vietnam is preoccupied with indulging Williams's penchant for shouting incessantly rather than achieving anything approaching credible commentary or pathos.",,Anonymous,Biography
Here's Robin,"Robin Williams found fame on television with Mork & Mindy but his early foray into movies was hit and miss.Williams had yet to have a vehicle where his brand of humour can go at full flow. Good Morning Vietnam was it. The story is loosely based on the experiences of Armed Forces Radio DJ Adrian Cronauer.By playing the DJ, Williams could free-wheel it on the mic, provide laughs and annoy the authorities in this case Bruno Kirby who certainly does not get his humour. He and JT Walsh conspire to get him off the air. These two certainly did not want soldiers to be happy.As the story progresses you get some drama, but it's not quite the horrors of the Vietnam war in the way films such as Platoon would show it.After all this is still a comedy and the drama is secondary.This was Williams movie where he could be anarchic. It started a run of performances in comedy and drama that rewarded him with an Oscar a decade later.",6.0,Anonymous,Biography
