title,content,rating,username,genres
Depp and Pacino in terrific movie,"For some reason a Johnny Depp movie is always interesting. Whether it is a biopic about Ed Wood, a dark fairy tale about a man with scissors instead of hands, a movie about the greatest lover the world has ever known or a adventurous story about pirates, Depp's performance alone makes it worth seeing. Here he plays FBI-agent Joe Pistone who goes undercover using the name Donnie Brasco. He becomes a wiseguy with the help of Lefty (Al Pacino), who is sort of a loser wiseguy who desperately needs to be a mentor because most of his mafia family members look down on him. Donnie comes as a gift from heaven and it does not take long before Lefty trusts Donnie completely. The problem for FBI-agent Donnie is that he's starting to like Lefty as well.The movie is a gangster movie but has its focus on the relationship between Lefty and Donnie and sometimes on other relationships. Donnie, or Joe, is married to Maggie (Anne Heche) who he hardly sees. He can not exactly tell her what he is doing and sometimes stays away for a couple of weeks. She pretends she is a widow to deal with it. We also learn about the relationships in the mafia family, including new boss Sonny (Michael Madsen).The fact that this movie is more about the people and their relationships than about the events is a good thing. Sure movies like 'Goodfellas' are terrific but to see something a little different from time to time is nice as well. If you make a movie about people and their emotions you need to have some good performers to make the scenes believable. I already mentioned Depp but of course we have Pacino here as well. His Lefty is a memorable character and it is Pacino who makes sure that happens, but the fact that Depp is as good and especially believable as heavyweight Pacino says something. Of course we have Madsen who was probably the only right actor for the macho mobster Sonny.Director Mike Newell seems to be a strange choice for this sometimes very violent and bloody story since he directed the terrific but sweet 'Four Weddings and a Funeral'. Fortunately it turns out he is the right man for this material, probably because its real subject is not gangsters but, like I said before, the relationships between the characters. 'Donnie Brasco' has enough to offer for people who like the gangster-genre, but even if you are normally not a big fan there is still a chance you might like it.",8.0,Anonymous,"Biography, Crime"
one scene really gives us a leg up on everything,"On one level, ""Donnie Brasco"" might just look like another mafia movie. But it's not. It tells the story of FBI agent Joe Pistone (Johnny Depp), who in the late 1970s was hired to infiltrate the mafia. So, he got acquainted with hit-man Benjamin ""Lefty"" Ruggiero (Al Pacino). But lo and behold, Joe got too much into the mafia lifestyle, to the point where it dominated his life and kept him from his family. And no one ended up with a very good reward at the end.Both Depp and Pacino are about as intense as we expect them to be, with good support from Michael Madsen, Bruno Kirby, James Russo, Anne Heche and Zeljko Ivanek. With his hair all greased back, Depp looks like the ultimate mafioso. I should identify that there are two scenes that will probably make your skin crawl: the leg scene, and what they do to the Japanese waiter.But don't get me wrong. This is a really good movie. It's certainly a less glamorized view of mafia life than most of Al Pacino's movies, and Johnny Depp was certainly showing the same flair for acting that he has brought to the screen for the past 16 years. Very well done.",8.0,Anonymous,"Biography, Crime"
Gangster movie No. 1,"In a world filled with overheated, and frequently overpraised, gangster movies, it seems to me that Mike Newell's 'Donnie Brasco', the story of a cop who goes undercover to infiltrate the mob, is arguably overlooked. Based on real life events, it contains great performances from Johnny Depp and Al Pacino, a complex but coherent plot, addresses universal themes (divided loyalties, the evolution of human relationships and behaviour) and the ending is genuinely moving. Perhaps it's not fast-paced enough for devotees of the genre; more likely it ""fails"" this audience for its very success in portraying the mafia as fundamentally pathetic, whereas most gangster pictures at least partly buy into the glamorous myth. But for me, this a superior film to Scorcese's 'Goodfellas', with a faint note of very black comedy that sounds behind the slaughter. Recommended.",9.0,Anonymous,"Biography, Crime"
"An absorbing, well made gangster movie.","Mike Newell is the weirdest choice for director of a Mafia drama, but he actually makes a terrific fist of it, delivering one of the very best gangster movies ever made. Johnny Depp, Al Pacino, Anne Heche and Michael Madsen are all in top form in front of the camera, too.Depp plays undercover FBI agent Joseph Pistone in this intriguing true story. Pistone is trying to infiltrate his way into a mob family in order to gather evidence against them. He assumes the identity of ""Donnie Brasco"" and slowly but surely earns the love and trust of an old-pro hit-man named Lefty Ruggiero (Pacino). As the months go by, Pistone's marriage begins to fall apart as he is away from his wife (Heche) pretty much all the time. The line between his real life and his undercover life blurs together and he finds himself dangerously close to being seduced by the violent Mob lifestyle.Donnie Brasco is an extraordinary film in many ways. As already mentioned, the performances are note-perfect. But there's so much more to it than that. The late 70s period details are impeccably captured; the dialogue is extraordinarily raw and realistic; the moral dilemma facing Depp is achingly, agonisingly conveyed. It's such a powerful picture, completely involving, that by the end you find yourself wrapped up in Pistone's predicament, asking yourself what decisions you would make in the same circumstances. Very few movies genuinely inspire you to debate the whats, whys and wherefores of the main character and his actions... but with Donnie Brasco, that's just what you'll find yourself doing.",,Anonymous,"Biography, Crime"
A deeply moving and beautiful movie.,"I read movie magazines regulary and I came across a review for ""Donnie Brasco"". I read it and thought ""I would like to see that"". It isn't really a well known film and I didn't remember it coming out in the cinema. So there I saw it, in my local video rental store, near the bottom shelf and just one copy. I rented it and I watched it. And I have to say it is one of the finest movies I had ever seen. It has drama, comedy, sadness and violence and continues to entertain the viewer until the opening of the end credits.The beauty of the film is that although Pacino plays a member of the mob you end up with sympathy with him due to his loyalty to Donnie (Depp). Pacino plays Lefty well. The movie is very funny in parts and sad in others. Lefty is a very funny character and is hard not to like. Michael Madsen is my favourite actor and although you don't see enough of Sonny Black in contrast to his importance in the book, what you do see of him is enjoyable. Although the film ends differently to that in the book it shows the workings of the mafia well. A splendid over-looked movie with a great cast and an atmosphere that drags you in. Yet you have to read the brilliant book to get the full story.",10.0,Anonymous,"Biography, Crime"
"""Fergeddaboudid!""","For a movie that's only three years old Donnie Brasco isn't something people talk about all that much. Not exactly setting the box office alight, it's further proof that great pictures don't always translate into great financial concerns.Maybe it's the nondescript title - ""Donnie Brasco"" is hardly awe-inspiring and gives little indication of what the film is about. It turns out Donnie is the undercover name for Joe Pistone (Depp), a FBI agent investigating the Mafia. He makes a connection with ""Lefty"" (Pacino), which, while his initial integration into the group seems to lack conviction, soon builds up a watchable father-son relationship. Criticisms of the film - such as the forced nature of Pistone's behaviour becoming absorbed into the Mafia mindset - are largely irrelevant as this is a ""based on a true story"" outing.Engrossing and eminently watchable, with first-rate lead performances and able back-up from Michael Madsen, this is an overlooked and extremely worthwhile film. The only complaint? Depp's first scenes, wearing the most fake-looking moustache in the history of the movies. But it detracts little from what is a highly skilled picture. So Fergeddaboudid!",8.0,Anonymous,"Biography, Crime"
"Superb mafia drama. Deeper, and rings truer than most.","First rate mafia drama connects on a deeper level than most. Its cinematography may not have the moody, noirish atmosphere that makes The Godfather so appealing, but despite its slick Hollywood look, it seems to attain such penetrating truth (this, perhaps, has a little to do with its being based on a book by the real life main character). The central situation of the aging mafia man taking under his confidence and vouching for an undercover FBI agent, and that a bond forms between the two men is a great one. The performances are absolutely superb. Particularly the two men who the story centres on, Joe Pistone, a.k.a Donnie Brasco (Johnny Depp, going for realism in this role, is incredible. It begins and ends with a closeup of his eyes - this movie would be nothing without him) and mafia man ""Lefty"" (Pacino, who gives us one of his finest characterisations - best bit, his close-up after Donnie is asked to shake hands by a certain character on a certain boat). The vividness of the characters in this movie seems to owe a great deal to the superb screenplay (again, credit to the real-life source material). Recurring catch-phrases make it easy for us to get to know characters, and wonderful little touches give the story such a resonance, and make it ring true: like Lefty's smoking inside the car when driving with Brasco and accusing Brasco of trying to kill him with the draft when he opens a window to let some smoke out, and the portrait of Lefty, the opposite of how we imagine a mafia veteran, as a vulnerable, often emotional man.Deserves at least four stars. Recommended to anyone (except, obviously kids, for a few scenes unsuitable to them).",6.0,Anonymous,"Biography, Crime"
The Biggest Mutt In The History Of The Mafia,"With only one real scene of violence and mayhem in the film, Donnie Brasco relies far more on character development in a story of two men and the planned betrayal of one by another in the line of duty.Johnny Depp plays real life FBI undercover agent Joe Pistone who infiltrates the Bonano crime family through the good offices of Lefty Ruggiero, a small time Mafia button man played by Al Pacino. During the five years undercover, Pistone who used the alias of Donnie Brasco was responsible for about 200 federal indictments because of the work he did. It took a terrible strain on him and his family as the film so aptly demonstrates.It must have been like old home week for Johnny Depp who made his acting bones playing a youthful undercover cop in the television series 21 Jump Street. But the difference between Officer Tom Hanson going undercover for a couple of weeks at some high school and agent Pistone living and working with the wise guys for five years afraid of being found out is the difference between Donald Duck and Donald Trump.Depp's performance as Pistone/Brasco is conveyed as much by body language and closeups as with dialog. He'd like very much to return to his wife and three daughters and live a normal life, but the demands of the job make it impossible. According to Wikipedia's article on Pistone he was uniquely qualified for his undercover assignment having lived and grown up among wise guys in New Jersey. He was familiar with all the Mafia culture and could blend in easily. The strain shows on him in his scenes with wife Anne Heche, only someone with a real gift for acting could make those scenes so real.Depp is matched by Al Pacino as the luckless Lefty Ruggiero. In the Mafia code he vouches for Depp and if Depp betrays trust in any way, Pacino's marked for death.Lefty Ruggiero is a hired killer with as he boasts 27 contract kills to his credit. Yet he's also a family man with a lot of problems as is Depp. Even though the man is in fact evil, Pacino does make him a likable sort. It's why Depp is dreading the day he's out from undercover because it means certain death for a man who's grown to be his friend.Except when the crew that Depp and Pacino are part of do ambush a rival group before in fact they do it to them, Donnie Brasco is a fairly non violent film for a gangster story. Donnie Brasco emphasizes character development and a good script as opposed to bloody mayhem.I think you'll like the story about a man who turned a friend into the biggest mutt in the history of the Mafia.",8.0,Anonymous,"Biography, Crime"
Donnie Brasco,"Donnie Brasco is an unusual gangster film. It is directed by Brit Mike Newell whose filmography is as diverse as his fellow countryman, Stephen Frears.Based on true facts. Johnny Depp plays Joseph Pistone a cop who has gone deep cover to infiltrate the mob.Going under the name Donnie Brasco. He has befriended fading hitman Lefty Ruggiero (Al Pacino.) He has done 26 hits but gets constantly passed over for promotion and he and his comrades have to make money by robbing parking meters.Lefty becomes a mentor for Donnie and vouches for him to his boss Sonny Black (Michael Madsen.) Who in turn is answerable to his boss who is in prison.Pistone is in so deep, he soon begins to assimilate the mannerisms of gangster life which he has infiltrated for two years. This has not gone unnoticed on his police bosses and especially his wife and family, who he sees irregularly.Donnie Brasco is a character piece of the lower end of gangster life. Those that do not rise too far from the Mean Streets.Lefty has a dream of sailing away in a boat and leaving his life behind. He just cannot afford to. Donnie seems to have had a genuine bond with Lefty.For Pacino, this is a chance to be subtle rather than chew the scenery. Depp is at his best with Pacino but the scenes with his family tend to be a weakness.Overall despite some sudden scenes of violence. It lacks that touch of a Coppola or Scorsese or DePalma that stops the movie from being an epic.",6.0,Anonymous,"Biography, Crime"
One of the most underrated Cop/Mob film ever made!,"Having read the book, the story of Joseph Pistone easily could have been made into two films with creative leeway, and giving more in depth look on how he infiltrated la Cosa-Nostra to the point where Lefty approaches him.
I feel the uncut version fills in certain aspects that clarify other scenes in the theatrical release.
Two years prior to the Sopranos this gave you a real look into low level made guys, in terms of dress speech and personalities..Not some fantasized version as depicted in The Godfather, and not high earning mob associates who weren't ""members"" in Goodfellas.
Per the book and documentaries his infiltration was key in understanding the mafia structure so that the Feds could optimize the way they'd utilize RICO statutes and wiretapping.
The acting was phenomenal but didn't really get into some huge scams that as an associate Donnie met with high level capo regimes, a few bosses especially in Milwaukee and Florida, most notably the Heroin/Pizza ring, Vending machines, and truck hijacking and Union connections.
Pacino deserved an Oscar as did Jony Depp for there performance. Ignoring the few scenes with scams and violence and a criminal montage the movie creates an internal conflict and what amounts to a bromance, while providing a look at the different levels of sociopathic behavior and presentation amongst mafia members in the late 70s when the Commission was running the entire Northeast.
Knowing the story, and how well this movie was executed by the director of 3 weddings and a funeral...in the hands of Tarantino, or Scorsese this could have bin a trilogy or 2 part saga...while not leaving out what was emphasized in the movie.
E.G. after a year of becoming acknowledged as a ""legitimate"" associate there were members of Colombo and Bonnano families that tried to recruit him. And we saw frustration and helplessness as an agent, but not the fear and paranoia he had to experience magnified more than any ""legitimate"" associate...a wrong question, talking to the wrong person, showing that he can be a psychotic by knowing the rules.
I loved the film but it was again primarily focused on Donnie Brosco's juggling his wife, the FBI, and staying in character...it didn't go into his accomplishments things he saw and big people he came in touch with not just in the Bonnano Family.
Kudos to Michael Madison as well.",9.0,Anonymous,"Biography, Crime"
