title,content,rating,username,genres
Honest review of all 3 versions,"It's true that you can have too much of a good thing...please no more different editions!THEATRICAL CUT - was the best version of any of the ""cuts"" it was the most cleanly edited and it had the best soundtrack out of the three. It is clear after seeing all the versions of the film that they tested all of the jokes and the ones included were cherry picked, and the best were picked to be included in this one.SUPER DUPER CUT/EXTENDED - this was supposed to be an extended version of the film but it was actually a different cut...what I mean by that is that they changed the soundtrack and they cut out what I considered to be some of the funniest jokes from the theatrical cut and replaced them. They ALSO added some additional footage to the film after making those changes. This version of the film feels darker and less funny to me personally so I prefer the theatrical cut over it.ONCE UPON A DEADPOOL/PG13 - This is the edition that nobody asked for and is the most unnecessary. From an editing standpoint this version of film is very sloppy, and seems like one giant montage. They don't even start this version of the film out at the beginning it jumps right into the ""safe room scene"". A lot of the footage included in this edition was already available on the home releases and online (apart from the short amount filmed with Fred Savage). The movie would end up edited on TV regardless of this edition existing or not. So in reality there was no need for this edition to exist apart from making more money.",7.0,Anonymous,Comedy
Captain Deadpool 2,"Sequels are tough. When I first saw this, I didn't think it quite lived up to the first but on rewatch that's flipped a bit. It's still a flawless Reynolds performance but now he has a solid supporting cast around him, a story that has some meat on it and, surprisingly some growth for the Merc with the Mouth. Still flawed, but so much fun.Also, much love for Domino and Cable here.",9.0,Anonymous,Comedy
"Deadpool 2 is a great sequel, suited for adults as well. The same hilarious and riveting action as in Deadpool 1, but with more credible characters and better oneliners.","A suicidal superhero comes to the rescue of a fat superhero kid who has got no friends. Will they live happily ever after? I didnt really like Deadpool 1, but I did like this sequel, because the jokes are better and thankfully there are some breathers in between the action scenes, so adults, who value characters and a good story, will be able to appreciate this movie as well.Deadpool 1 had a too fastpaced tempo, which destroyed the fabric of the movie. Deadpool 1 was more of a longwinding gimmick, this time around though the characters and the story can be enjoyed though in a normal pace, which makes for a lot more pleasurable watching experience. The action is still fantastic, but even the action is more enjoyable, because it isnt non stop as it was in Deadpool 1. A pause now and then, with some hilarious sentimental scenes between the characters, greatly enhances the fun for me of watching these sort of bizarre action comedies, which are usually only made for teenagers, but as I said before this movie can be enjoyed by adults as well.Watch out for some great short cameos by Brad Pitt and Matt Damon. And there is some great seventies and eighties music to be heard by: Dolly Parton, AC/DC, Enya, Barbara Streisand and lots of others, whose music is truly hilarious in the context of this bizarre superhero story.",8.0,Anonymous,Comedy
Hilariously funny: a great follow-up to the first Deadpool movie,"After his trials and tribulations in the first movie, the life of Wade Wilson (aka Deadpool) has now settled down. He's still killing bad guys, but it's more business-as-usual now. Moreover, he and girlfriend Vanessa are madly in love and want to start a family. Then a tragic event throws his life into disarray.The first Deadpool movie was great, and was a very pleasant surprise, being a comic book movie. Instead of the usual CGI-driven, all style no substance, drivel that most comic book movies are, Deadpool was a comedy, and a really good one. Outrageously funny, original and entertaining. Clever, snappy, laugh-a-minute dialogue. Some great cultural references and in-jokes, especially regarding other comic book movies.Deadpool 2 continues in the same vein. Some brilliantly funny, laugh-out-loud moments, often based around in-jokes, cultural references and film-industry-deprecating humour.More action than the first, which is disappointing. Part of Deadpool's charm is that it parodies other comic book movies. By becoming an action movie it threatens to become what it is parodying. There's always an element of humour involved though, even in the deadliest fight scenes, and in so doing the writer and director manage to avoid the hypocrisy of the film becoming what it mocks.Great work again from Ryan Reynolds as Deadpool: his comedic timing and delivery is spot-on. Good supporting cast, with Josh Brolin playing a great straight character to Reynolds' clowning.",8.0,Anonymous,Comedy
Nice sequel,"I actually like this better than the original which hardly ever happens. Not for the kids but damn it's entertaining for adults. Deadpool is a complex character foul, violent, vulgar, and irreverent, but also funny with a huge heart. The addition of Josh Brolin worked well against Reynolds.",9.0,Anonymous,Comedy
Good sequel,"Not as good as the first one, however it still has a large amount of good moments. A fun over the top superhero movie that's filled with pop culture references and self-referential humor. Very enjoyable especially the end credits scenes",8.0,Anonymous,Comedy
Entertaining,Most superhero films are just tedious and boring because there's no elements of threats or worry that the characters might not make it through. You simply cannot emote to any of the superhero films unless you have severe emotional developmental problems or you are under the age of 12.Thankfully in Deadpool can overlook do usual tropes and stereotypes because it has a quite a bit of humor. The action displayed pretty entertaining too.,6.0,Anonymous,Comedy
The humor is what makes Deadpool better than all the other superheroes.,"I'm not a huge fan of comic character movies even though I watch them all but Deadpool is definitely my favorite Marvel character. I guess it's because he's just a bit kinkier with his sometimes vulgar sense of humor. That's something you will never see in the other Marvel or DC Comics movies. Deadpool doesn't fit in that family package as his constant humor is just above the edge. I'm normally not a huge fan of Ryan Reynolds either but I have to admit that his Deadpool character fits him as a glove. About the story it's a typical superhero against evil like all other superhero movies but that little humorous touch makes all the difference. And for a sequel it's a good one, just waiting for a third one now.",8.0,Anonymous,Comedy
nice timekiller,"Movie was pretty good, alot of action and some good actors, i just couldnt stand the kid.",7.0,Anonymous,Comedy
That joke isn't funny anymore,"An unfunny mess from start to finish. No soul, recycled humour, weak story and phoned in performances. Reynolds and Brolin seemed bored. I know I was too.",1.0,Anonymous,Comedy
